year,day,cumulative_days,male_deer_population,female_deer_population,total_deer_population,number_of_hunters,harvested_deer,number_of_deer_hit
3,334.98759305210916,1433.0024813896005,319000,289000,608000,200000,20000,4000
3,337.05541770057897,1435.0703060380704,314000,287000,601000,200000,27000,4000
3,339.1232423490488,1437.1381306865403,309000,278000,587000,200000,40000,5000
3,341.1910669975186,1439.2059553350102,302000,274000,576000,200000,51000,5000
3,343.2588916459884,1441.2737799834802,292000,264000,556000,200000,71000,5000
3,345.3267162944582,1443.34160463195,288000,261000,549000,200000,78000,5000
3,347.394540942928,1445.40942928042,282000,254000,536000,200000,91000,5000
3,349.4623655913978,1447.47725392889,282000,254000,536000,0,91000,5000
3,351.53019023986764,1449.5450785773598,282000,254000,536000,0,91000,5000
3,353.59801488833745,1451.6129032258298,282000,254000,536000,0,91000,5000
3,355.66583953680725,1453.6807278742997,282000,254000,536000,0,91000,5000
3,357.73366418527706,1455.7485525227696,282000,254000,536000,0,91000,5000
3,359.8014888337469,1457.8163771712395,282000,254000,536000,0,91000,5000
3,361.8693134822167,1459.8842018197095,282000,254000,536000,0,91000,5000
3,363.9371381306865,1461.9520264681794,174000,254000,428000,0,91000,5000
4,0,1464.0198511166493,174000,254000,428000,0,0,0
4,2.0678246484698097,1466.0876757651192,174000,254000,428000,0,0,0
4,4.1356492969396195,1468.1555004135892,174000,254000,428000,0,0,0
4,6.20347394540943,1470.223325062059,174000,254000,428000,0,0,0
4,8.271298593879239,1472.291149710529,174000,254000,428000,0,0,0
4,10.339123242349048,1474.358974358999,174000,254000,428000,0,0,0
4,12.406947890818858,1476.4267990074688,174000,254000,428000,0,0,0
4,14.474772539288667,1478.4946236559388,174000,254000,428000,0,0,0
4,16.542597187758478,1480.5624483044087,174000,254000,428000,0,0,0
4,18.610421836228287,1482.6302729528786,174000,254000,428000,0,0,0
4,20.678246484698096,1484.6980976013485,174000,254000,428000,0,0,0
4,22.746071133167906,1486.7659222498185,174000,254000,428000,0,0,0
4,24.813895781637715,1488.8337468982884,174000,254000,428000,0,0,0
4,26.881720430107524,1490.9015715467583,174000,254000,428000,0,0,0
4,28.949545078577334,1492.9693961952282,174000,254000,428000,0,0,0
4,31.017369727047143,1495.0372208436982,174000,254000,428000,0,0,0
4,33.085194375516956,1497.105045492168,174000,254000,428000,0,0,0
4,35.153019023986765,1499.172870140638,174000,254000,428000,0,0,0
4,37.220843672456574,1501.240694789108,174000,254000,428000,0,0,0
4,39.288668320926384,1503.3085194375778,174000,254000,428000,0,0,0
4,41.35649296939619,1505.3763440860478,174000,254000,428000,0,0,0
4,43.424317617866,1507.4441687345177,174000,254000,428000,0,0,0
4,45.49214226633581,1509.5119933829876,174000,254000,428000,0,0,0
4,47.55996691480562,1511.5798180314575,174000,254000,428000,0,0,0
4,49.62779156327543,1513.6476426799275,174000,254000,428000,0,0,0
4,51.69561621174524,1515.7154673283974,174000,254000,428000,0,0,0
4,53.76344086021505,1517.7832919768673,174000,254000,428000,0,0,0
4,55.83126550868486,1519.8511166253372,174000,254000,428000,0,0,0
4,57.89909015715467,1521.9189412738071,174000,254000,428000,0,0,0
4,59.96691480562448,1523.986765922277,174000,254000,428000,0,0,0
4,62.034739454094286,1526.054590570747,174000,254000,428000,0,0,0
4,64.1025641025641,1528.122415219217,174000,254000,428000,0,0,0
4,66.17038875103391,1530.1902398676868,174000,254000,428000,0,0,0
4,68.23821339950372,1532.2580645161568,174000,254000,428000,0,0,0
4,70.30603804797353,1534.3258891646267,174000,254000,428000,0,0,0
4,72.37386269644334,1536.3937138130966,174000,254000,428000,0,0,0
4,74.44168734491315,1538.4615384615665,174000,254000,428000,0,0,0
4,76.50951199338296,1540.5293631100365,174000,254000,428000,0,0,0
4,78.57733664185277,1542.5971877585064,174000,254000,428000,0,0,0
4,80.64516129032258,1544.6650124069763,174000,254000,428000,0,0,0
4,82.71298593879239,1546.7328370554462,174000,254000,428000,0,0,0
4,84.7808105872622,1548.8006617039161,174000,254000,428000,0,0,0
4,86.848635235732,1550.868486352386,174000,254000,428000,0,0,0
4,88.91645988420181,1552.936311000856,174000,254000,428000,0,0,0
4,90.98428453267162,1555.004135649326,174000,254000,428000,0,0,0
4,93.05210918114143,1557.0719602977958,174000,254000,428000,0,0,0
4,95.11993382961124,1559.1397849462658,174000,254000,428000,0,0,0
4,97.18775847808105,1561.2076095947357,174000,254000,428000,0,0,0
